,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether,USDT,tether,38308,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67565962655.048164,69158976373.56549,,3,,,,2022-08-17T15:44:00.000Z,1.0001225262554094,52582930417.57238,6.3661,0.00573372,0.00635972,-0.02102531,0.02367481,0.13456061,0.11866736,67574241259.44542,6.0463,69167450163.97,,2022-08-17T15:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-17 15:45:47.953385
3,3408,USD Coin,USDC,usd-coin,5774,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53436646601.040565,53436646601.040565,,4,,,,2022-08-17T15:44:00.000Z,0.9997911728041663,6723120733.119843,1.5397,-0.00026223,-0.02253788,-0.00467711,-0.05628899,-0.04863019,-0.07658307,53425487575.97611,4.7795,53425487575.98,,2022-08-17T15:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-17 15:45:47.953385
4,1839,BNB,BNB,bnb,1069,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-17T15:44:00.000Z,306.8938504042585,1058741624.8558346,5.1547,0.04684844,-2.67374389,-8.24397671,17.13376213,53.60933374,-0.07420414,49513413269.58726,4.4295,61378770080.85,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
5,52,XRP,XRP,xrp,798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49377587823.0,99989361309.0,,6,,,,2022-08-17T15:44:00.000Z,0.37251707731244216,1319737456.8128552,41.3797,0.41283143,-0.35076255,-1.51795446,2.21327369,21.75860725,-11.75287289,18393994700.562393,1.6455,37251707731.24,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
6,2010,Cardano,ADA,cardano,550,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,7,,,,2022-08-17T15:44:00.000Z,0.5355311517961936,1020734181.4264734,32.5124,0.25756654,-4.23080789,0.02715553,8.42464714,16.71895316,-1.39636758,18068300801.526897,1.6167,24098901830.83,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
7,4687,Binance USD,BUSD,binance-usd,4754,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,18063917316.969254,18063917316.969254,,8,,,,2022-08-17T15:44:00.000Z,1.0001107346567961,5709285320.704184,1.9121,0.01939048,0.0073105,0.01694877,0.04221157,-0.04501557,-0.16309778,18065917618.65374,1.6161,18065917618.65,,2022-08-17T15:44:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-17 15:45:47.953385
8,5426,Solana,SOL,solana,364,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,348837023.0685559,511616946.142289,,9,,,,2022-08-17T15:44:00.000Z,40.99695044110836,1191188185.1243165,-3.2045,-0.38332799,-5.33574549,-2.83002417,-2.34491668,37.08574919,-23.48026182,14301254146.76536,1.2796,20974734585.83,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
9,74,Dogecoin,DOGE,dogecoin,546,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-17T15:44:00.000Z,0.08142945604099297,1157611107.2781255,-34.3362,-0.4758569,-3.23219702,14.31176582,20.38980597,53.24290213,-6.45787977,10803308169.483166,0.9665,10803308169.48,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
10,6636,Polkadot,DOT,polkadot-new,393,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1107846849.8234432,1223070520.1486232,,11,904869778.0,7609127198.380653,,2022-08-17T15:44:00.000Z,8.409085355020723,479249106.4466685,24.5703,0.16652821,-4.20972246,-12.27581662,10.27611325,22.53366793,-18.28394102,9315978720.456158,0.8334,10284904399.14,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
11,5994,Shiba Inu,SHIB,shiba-inu,399,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-17T15:44:00.000Z,1.5399010610487115e-05,1003657992.8880781,-31.7943,-2.63805008,-2.79028842,24.32324172,31.62324905,97.30836742,27.52599421,8455031257.245019,0.7564,9081335990.63,,2022-08-17T15:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-17 15:45:47.953385
12,5805,Avalanche,AVAX,avalanche,299,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284947602.45292944,404229626.49901325,,13,,,,2022-08-17T15:44:00.000Z,26.125741200026408,474166918.1741021,13.2876,-0.12946704,-5.34456855,-12.02874271,9.78183235,73.97345672,-17.0645152,7444467317.253244,0.666,18810533664.02,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
13,3890,Polygon,MATIC,polygon,459,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-17T15:44:00.000Z,0.8966565615361635,454747467.5873853,3.1735,-0.0441495,-4.64891308,-4.18089726,-5.91484594,149.75482543,34.24077215,7211023856.992807,0.6451,8966565615.36,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
14,4943,Dai,DAI,multi-collateral-dai,1211,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7207678978.146216,7207678978.146216,,15,,,,2022-08-17T15:44:00.000Z,0.9990524000935432,623335819.5438219,15.0896,0.05966588,-0.07335159,-0.0649366,-0.09652839,-0.08083121,-0.24091341,7200848982.220755,0.6443,7200848982.22,,2022-08-17T15:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-17 15:45:47.953385
0,1,Bitcoin,BTC,bitcoin,9672,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19124031.0,19124031.0,,1,,,,2022-08-17T15:45:00.000Z,23407.005750650515,30629400398.346104,6.7439,0.0480466,-1.92276434,-2.48532652,4.82618295,22.8190627,-22.92350285,447636303592.6187,40.0529,491547120763.66,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
1,1027,Ethereum,ETH,ethereum,6008,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122000712.0615,122000712.0615,,2,,,,2022-08-17T15:45:00.000Z,1830.8786297650615,19314758507.882164,16.4397,0.20970699,-2.91837854,-0.55634436,23.0343807,84.30413563,-9.43582146,223368496529.52094,19.9862,223368496529.52,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
2,825,Tether,USDT,tether,38308,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67565962655.048164,69158976373.56549,,3,,,,2022-08-17T15:45:00.000Z,1.0000991022255166,52590741453.50469,6.3932,0.00163581,0.00383194,-0.0265348,0.02120886,0.13346675,0.11512395,67572658592.31645,6.0462,69165830182.04,,2022-08-17T15:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-17 15:46:50.022632
3,3408,USD Coin,USDC,usd-coin,5774,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53436646601.040565,53436646601.040565,,4,,,,2022-08-17T15:45:00.000Z,0.9998923852253406,6723070586.112681,1.5529,0.01341759,-0.01413122,-0.00210519,-0.04878248,-0.03702481,-0.06560287,53430896028.35804,4.78,53430896028.36,,2022-08-17T15:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-17 15:46:50.022632
4,1839,BNB,BNB,bnb,1069,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-17T15:45:00.000Z,306.90066331647137,1058920918.8738178,5.1757,0.0702536,-2.69116662,-8.23182415,17.11883956,53.63718521,-0.06633795,49514512446.18372,4.4296,61380132663.29,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
5,52,XRP,XRP,xrp,798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49377587823.0,99989361309.0,,6,,,,2022-08-17T15:45:00.000Z,0.37250702221533727,1319410165.4589987,41.3005,0.41581013,-0.3567946,-1.5202674,2.19311861,21.75890214,-11.74789234,18393498204.12203,1.6454,37250702221.53,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
6,4687,Binance USD,BUSD,binance-usd,4754,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,18063917316.969254,18063917316.969254,,7,,,,2022-08-17T15:45:00.000Z,1.0000797035199787,5710883380.869485,1.9674,0.01414633,0.00133427,0.01790488,0.03754726,-0.04799121,-0.16418806,18065357074.76402,1.6161,18065357074.76,,2022-08-17T15:45:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-17 15:46:50.022632
7,2010,Cardano,ADA,cardano,550,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,8,,,,2022-08-17T15:45:00.000Z,0.5354264574645227,1020701990.0438048,32.4995,0.24289823,-4.25589046,0.00984543,8.39332163,16.69233456,-1.36682765,18064768516.485214,1.6164,24094190585.9,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
8,5426,Solana,SOL,solana,364,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,348837023.0685559,511616946.142289,,9,,,,2022-08-17T15:45:00.000Z,40.99437878132186,1192195651.0073895,-3.1289,-0.39225868,-5.35126668,-2.83920528,-2.33083523,37.0921459,-23.47265309,14300357056.621094,1.2795,20973418881.1,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
9,74,Dogecoin,DOGE,dogecoin,546,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-17T15:45:00.000Z,0.08139602183925844,1156165533.303288,-34.4348,-0.45850132,-3.27598993,14.27910817,20.32269485,53.18219989,-6.43327219,10798872428.385288,0.9661,10798872428.39,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
10,6636,Polkadot,DOT,polkadot-new,393,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1107846849.8234432,1223070520.1486232,,11,904869778.0,7605707102.310173,,2022-08-17T15:45:00.000Z,8.405305699479525,479295579.19268334,24.5775,0.13572185,-4.24141876,-12.28769792,10.20953492,22.49312493,-18.23376713,9311791440.971424,0.833,10280281613.87,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
11,5994,Shiba Inu,SHIB,shiba-inu,399,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-17T15:45:00.000Z,1.5374998837534203e-05,1005134169.6196482,-31.6769,-2.74997489,-2.94502746,24.13859821,31.39943237,97.00598876,27.35940082,8441847274.45586,0.7552,9067175406.98,,2022-08-17T15:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-17 15:46:50.022632
12,5805,Avalanche,AVAX,avalanche,299,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284947602.45292944,404229626.49901325,,13,,,,2022-08-17T15:45:00.000Z,26.11594009948159,474354118.78017676,13.3578,-0.14067678,-5.38983677,-12.03895195,9.75528017,73.91445973,-17.0622302,7441674517.151599,0.6657,18803476871.63,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
13,3890,Polygon,MATIC,polygon,459,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-17T15:45:00.000Z,0.8965210033528338,454851202.92137575,3.1496,-0.07446508,-4.67968453,-4.18778,-5.91470718,149.71868628,34.2448328,7209933681.181987,0.645,8965210033.53,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
14,4943,Dai,DAI,multi-collateral-dai,1211,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7207678978.146216,7207678978.146216,,15,,,,2022-08-17T15:45:00.000Z,0.9988870534377161,623349612.8017868,15.0971,0.03273702,-0.0974153,-0.08497138,-0.11687619,-0.09834588,-0.24658853,7199657216.605443,0.6442,7199657216.61,,2022-08-17T15:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-17 15:46:50.022632
0,1,Bitcoin,BTC,bitcoin,9672,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19124031.0,19124031.0,,1,,,,2022-08-17T15:45:00.000Z,23407.005750650515,30629400398.346104,6.7439,0.0480466,-1.92276434,-2.48532652,4.82618295,22.8190627,-22.92350285,447636303592.6187,40.0529,491547120763.66,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
1,1027,Ethereum,ETH,ethereum,6008,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122000712.0615,122000712.0615,,2,,,,2022-08-17T15:45:00.000Z,1830.8786297650615,19314758507.882164,16.4397,0.20970699,-2.91837854,-0.55634436,23.0343807,84.30413563,-9.43582146,223368496529.52094,19.9862,223368496529.52,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
2,825,Tether,USDT,tether,38308,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67565962655.048164,69158976373.56549,,3,,,,2022-08-17T15:45:00.000Z,1.0000991022255166,52590741453.50469,6.3932,0.00163581,0.00383194,-0.0265348,0.02120886,0.13346675,0.11512395,67572658592.31645,6.0462,69165830182.04,,2022-08-17T15:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-17 15:46:50.022632
3,3408,USD Coin,USDC,usd-coin,5774,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53436646601.040565,53436646601.040565,,4,,,,2022-08-17T15:45:00.000Z,0.9998923852253406,6723070586.112681,1.5529,0.01341759,-0.01413122,-0.00210519,-0.04878248,-0.03702481,-0.06560287,53430896028.35804,4.78,53430896028.36,,2022-08-17T15:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-17 15:46:50.022632
4,1839,BNB,BNB,bnb,1069,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-17T15:45:00.000Z,306.90066331647137,1058920918.8738178,5.1757,0.0702536,-2.69116662,-8.23182415,17.11883956,53.63718521,-0.06633795,49514512446.18372,4.4296,61380132663.29,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
5,52,XRP,XRP,xrp,798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49377587823.0,99989361309.0,,6,,,,2022-08-17T15:45:00.000Z,0.37250702221533727,1319410165.4589987,41.3005,0.41581013,-0.3567946,-1.5202674,2.19311861,21.75890214,-11.74789234,18393498204.12203,1.6454,37250702221.53,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
6,4687,Binance USD,BUSD,binance-usd,4754,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,18063917316.969254,18063917316.969254,,7,,,,2022-08-17T15:45:00.000Z,1.0000797035199787,5710883380.869485,1.9674,0.01414633,0.00133427,0.01790488,0.03754726,-0.04799121,-0.16418806,18065357074.76402,1.6161,18065357074.76,,2022-08-17T15:45:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-17 15:46:50.022632
7,2010,Cardano,ADA,cardano,550,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,8,,,,2022-08-17T15:45:00.000Z,0.5354264574645227,1020701990.0438048,32.4995,0.24289823,-4.25589046,0.00984543,8.39332163,16.69233456,-1.36682765,18064768516.485214,1.6164,24094190585.9,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
8,5426,Solana,SOL,solana,364,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,348837023.0685559,511616946.142289,,9,,,,2022-08-17T15:45:00.000Z,40.99437878132186,1192195651.0073895,-3.1289,-0.39225868,-5.35126668,-2.83920528,-2.33083523,37.0921459,-23.47265309,14300357056.621094,1.2795,20973418881.1,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
9,74,Dogecoin,DOGE,dogecoin,546,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-17T15:45:00.000Z,0.08139602183925844,1156165533.303288,-34.4348,-0.45850132,-3.27598993,14.27910817,20.32269485,53.18219989,-6.43327219,10798872428.385288,0.9661,10798872428.39,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
10,6636,Polkadot,DOT,polkadot-new,393,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1107846849.8234432,1223070520.1486232,,11,904869778.0,7605707102.310173,,2022-08-17T15:45:00.000Z,8.405305699479525,479295579.19268334,24.5775,0.13572185,-4.24141876,-12.28769792,10.20953492,22.49312493,-18.23376713,9311791440.971424,0.833,10280281613.87,,2022-08-17T15:45:00.000Z,,,,,,2022-08-17 15:46:50.022632
